RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency,CreditQuality
CSR_NS_DELTA,Goldman Sachs,15,5Y,CDS,564230.9769675189,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,2,5Y,CDS,843532.0179933097,GBP,BBB+
CSR_NS_DELTA,JP Morgan,8,1Y,Bond,166232.75724951262,EUR,AA+
CSR_NS_DELTA,Citi Group,10,5Y,Bond,679890.0389731654,USD,A-
CSR_NS_DELTA,Citi Group,16,5Y,Bond,299263.22448203043,EUR,A-
CSR_NS_DELTA,Goldman Sachs,3,10Y,CDS,382949.4090198193,USD,BBB+
CSR_NS_DELTA,Citi Group,17,1Y,CDS,882392.6031257658,GBP,BBB+
CSR_NS_DELTA,JP Morgan,9,5Y,CDS,977089.5589741349,EUR,AA+
CSR_NS_DELTA,JP Morgan,5,1Y,Bond,133760.63868577854,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,6,10Y,Bond,781229.8262334839,EUR,BBB+
CSR_NS_DELTA,Citi Group,13,10Y,Bond,507885.9976889015,USD,AA+
CSR_NS_DELTA,JP Morgan,5,1Y,Bond,90811.94271916406,GBP,AA+
CSR_NS_DELTA,JP Morgan,8,10Y,CDS,504920.20842389716,USD,BBB+
CSR_NS_DELTA,Citi Group,9,10Y,Bond,477182.6442361965,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,10,5Y,Bond,809901.4847856183,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,17,10Y,Bond,26185.041479824282,EUR,BBB+
CSR_NS_DELTA,Citi Group,11,1Y,CDS,324422.8272969438,GBP,A-
CSR_NS_DELTA,Goldman Sachs,7,5Y,Bond,417098.13062370167,USD,AA+
CSR_NS_DELTA,Goldman Sachs,11,10Y,Bond,849890.3668807634,USD,A-
CSR_NS_DELTA,Goldman Sachs,8,1Y,CDS,815025.2194426031,GBP,BBB+
CSR_NS_DELTA,Citi Group,7,10Y,CDS,119558.75219137153,EUR,AA+
CSR_NS_DELTA,Citi Group,7,5Y,CDS,539229.0862618766,EUR,AA+
CSR_NS_DELTA,Citi Group,3,10Y,CDS,284216.4023853844,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,5,5Y,Bond,247455.75712595656,EUR,A-
CSR_NS_DELTA,JP Morgan,9,10Y,Bond,446991.46191436483,GBP,A-
CSR_NS_DELTA,Goldman Sachs,10,1Y,CDS,674064.0101825309,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,7,10Y,Bond,622194.9370306991,USD,AA+
CSR_NS_DELTA,Goldman Sachs,11,1Y,Bond,795889.8680606068,EUR,A-
CSR_NS_DELTA,Citi Group,16,1Y,Bond,632578.7865348996,EUR,A-
CSR_NS_DELTA,Citi Group,13,10Y,Bond,78093.02548927808,GBP,A-
CSR_NS_DELTA,Citi Group,3,5Y,CDS,80389.07107900511,USD,A-
CSR_NS_DELTA,Goldman Sachs,14,10Y,CDS,903567.0094657126,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,13,1Y,CDS,809482.6443047718,GBP,AA+
CSR_NS_DELTA,Citi Group,5,5Y,CDS,663059.3946057437,GBP,A-
CSR_NS_DELTA,JP Morgan,3,10Y,CDS,753746.471389433,GBP,BBB+
CSR_NS_DELTA,JP Morgan,5,1Y,Bond,306236.3703696411,GBP,A-
CSR_NS_DELTA,JP Morgan,4,10Y,Bond,485339.43783037725,EUR,A-
CSR_NS_DELTA,Citi Group,18,10Y,CDS,805627.6803614111,GBP,BBB+
CSR_NS_DELTA,Citi Group,15,10Y,CDS,963782.0323896914,USD,A-
CSR_NS_DELTA,Citi Group,9,10Y,CDS,441039.4750638647,USD,BBB+
CSR_NS_DELTA,Citi Group,1,5Y,Bond,775504.5950980582,USD,BBB+
CSR_NS_DELTA,Citi Group,12,1Y,CDS,114149.70376180681,USD,A-
CSR_NS_DELTA,JP Morgan,1,5Y,CDS,475403.635049451,USD,BBB+
CSR_NS_DELTA,JP Morgan,14,1Y,Bond,436137.12853718654,USD,AA+
CSR_NS_DELTA,JP Morgan,1,5Y,Bond,536545.1457286719,USD,AA+
CSR_NS_DELTA,Goldman Sachs,12,10Y,Bond,449098.5267494992,USD,AA+
CSR_NS_DELTA,Citi Group,18,1Y,Bond,182150.0240252831,GBP,BBB+
CSR_NS_DELTA,JP Morgan,17,10Y,CDS,450861.84421004576,GBP,BBB+
CSR_NS_DELTA,Citi Group,7,10Y,CDS,401430.2202096389,EUR,A-
CSR_NS_DELTA,Citi Group,17,1Y,CDS,855150.4342193148,GBP,A-
CSR_NS_DELTA,Goldman Sachs,15,10Y,Bond,360524.3076582689,GBP,BBB+
CSR_NS_DELTA,JP Morgan,7,10Y,CDS,36077.32204445494,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,9,5Y,Bond,682023.2940397693,USD,AA+
CSR_NS_DELTA,JP Morgan,10,1Y,Bond,316621.940808326,USD,A-
CSR_NS_DELTA,JP Morgan,3,10Y,Bond,304768.2637783958,EUR,A-
CSR_NS_DELTA,Citi Group,5,1Y,Bond,135968.43702082126,EUR,AA+
CSR_NS_DELTA,JP Morgan,5,10Y,CDS,771743.597647323,USD,A-
CSR_NS_DELTA,Citi Group,7,1Y,Bond,472785.41956122644,EUR,BBB+
CSR_NS_DELTA,JP Morgan,9,5Y,Bond,456025.22616554773,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,10,1Y,Bond,303981.79978515237,EUR,AA+
CSR_NS_DELTA,JP Morgan,17,5Y,CDS,996316.5882012456,USD,AA+
CSR_NS_DELTA,Goldman Sachs,14,1Y,Bond,190442.75789176897,GBP,A-
CSR_NS_DELTA,Citi Group,10,5Y,CDS,893185.9982572455,EUR,A-
CSR_NS_DELTA,Citi Group,8,1Y,Bond,360263.9202694061,USD,AA+
CSR_NS_DELTA,Citi Group,16,5Y,Bond,790164.8364102045,USD,A-
CSR_NS_DELTA,JP Morgan,15,10Y,CDS,916396.1167333712,EUR,BBB+
CSR_NS_DELTA,JP Morgan,12,1Y,CDS,639480.1369883465,GBP,BBB+
CSR_NS_DELTA,JP Morgan,13,5Y,Bond,559728.201869403,EUR,A-
CSR_NS_DELTA,Goldman Sachs,16,1Y,CDS,494400.30681516585,GBP,A-
CSR_NS_DELTA,Citi Group,10,1Y,Bond,908933.9736047819,GBP,BBB+
CSR_NS_DELTA,JP Morgan,17,5Y,CDS,91752.63661248838,GBP,AA+
CSR_NS_DELTA,Citi Group,15,10Y,CDS,370696.8970748649,USD,AA+
CSR_NS_DELTA,Goldman Sachs,16,5Y,Bond,398233.2978818206,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,5,5Y,CDS,150782.97051307253,GBP,A-
CSR_NS_DELTA,Goldman Sachs,17,1Y,CDS,917773.0507569546,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,5,10Y,CDS,677809.3738946163,EUR,A-
CSR_NS_DELTA,Citi Group,18,10Y,CDS,335931.1046157907,USD,BBB+
CSR_NS_DELTA,JP Morgan,8,10Y,Bond,997782.693630438,EUR,AA+
CSR_NS_DELTA,JP Morgan,11,5Y,CDS,444361.62916315754,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,2,10Y,Bond,283446.1110127978,EUR,BBB+
CSR_NS_DELTA,JP Morgan,12,1Y,Bond,540228.6449530427,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,10,5Y,Bond,760585.9677906001,EUR,A-
CSR_NS_DELTA,JP Morgan,1,10Y,Bond,893722.2284672717,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,13,5Y,CDS,554110.4818418184,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,16,1Y,CDS,207168.85036449952,EUR,BBB+
CSR_NS_DELTA,JP Morgan,17,1Y,Bond,400077.82636132406,USD,AA+
CSR_NS_DELTA,JP Morgan,3,5Y,CDS,140340.96082817594,USD,AA+
CSR_NS_DELTA,Goldman Sachs,15,5Y,CDS,255815.46432066357,EUR,AA+
CSR_NS_DELTA,JP Morgan,10,1Y,Bond,619956.3655461335,USD,BBB+
CSR_NS_DELTA,Citi Group,4,5Y,Bond,123077.85132392986,USD,AA+
CSR_NS_DELTA,Goldman Sachs,11,5Y,CDS,678716.6123384957,USD,AA+
CSR_NS_DELTA,Goldman Sachs,7,5Y,CDS,889637.0583271285,USD,A-
CSR_NS_DELTA,Citi Group,8,10Y,Bond,129449.51832127573,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,6,5Y,Bond,993467.0387599833,EUR,A-
CSR_NS_DELTA,Citi Group,8,5Y,Bond,754785.7751031345,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,15,10Y,CDS,476985.55428328586,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,16,5Y,CDS,401618.78628375457,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,17,1Y,Bond,373773.32763438247,USD,A-
CSR_NS_DELTA,JP Morgan,5,5Y,CDS,315044.41121682717,EUR,A-
CSR_NS_DELTA,Citi Group,10,5Y,CDS,522955.8386919781,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,1,10Y,CDS,898947.1071531432,USD,A-
CSR_NS_DELTA,Goldman Sachs,6,5Y,CDS,552619.1803001494,USD,AA+
CSR_NS_DELTA,Goldman Sachs,15,1Y,CDS,982649.92081241,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,14,10Y,CDS,662941.730542032,USD,AA+
CSR_NS_DELTA,JP Morgan,5,5Y,CDS,119885.91341587798,GBP,BBB+
CSR_NS_DELTA,Citi Group,18,5Y,CDS,876437.9051811538,USD,AA+
CSR_NS_DELTA,Citi Group,17,5Y,Bond,833292.982164669,USD,AA+
CSR_NS_DELTA,Citi Group,7,5Y,Bond,78906.09226887584,USD,AA+
CSR_NS_DELTA,Goldman Sachs,11,1Y,CDS,694980.6603554478,EUR,BBB+
CSR_NS_DELTA,JP Morgan,10,10Y,CDS,933126.8461138746,USD,AA+
CSR_NS_DELTA,Goldman Sachs,15,1Y,Bond,122719.35605258055,USD,AA+
CSR_NS_DELTA,Goldman Sachs,4,1Y,CDS,418530.2658758473,USD,AA+
CSR_NS_DELTA,JP Morgan,14,10Y,Bond,598321.763974808,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,10,10Y,CDS,106999.27372609868,GBP,AA+
CSR_NS_DELTA,Citi Group,9,10Y,Bond,919376.6384509829,GBP,BBB+
CSR_NS_DELTA,JP Morgan,2,1Y,Bond,790151.2094394426,EUR,A-
CSR_NS_DELTA,JP Morgan,6,5Y,Bond,35931.59660612685,EUR,AA+
CSR_NS_DELTA,JP Morgan,8,1Y,Bond,166373.30470151373,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,2,1Y,CDS,48797.20270488982,USD,A-
CSR_NS_DELTA,Goldman Sachs,15,5Y,CDS,627478.3668681565,USD,AA+
CSR_NS_DELTA,Citi Group,7,1Y,Bond,148862.6900044627,GBP,AA+
CSR_NS_DELTA,Citi Group,12,1Y,CDS,797541.089916669,USD,AA+
CSR_NS_DELTA,Goldman Sachs,2,1Y,Bond,529983.0947459952,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,11,1Y,CDS,929792.3098877661,GBP,A-
CSR_NS_DELTA,Goldman Sachs,3,10Y,Bond,657242.6370556958,GBP,AA+
CSR_NS_DELTA,Citi Group,10,1Y,Bond,100053.65602132035,EUR,A-
CSR_NS_DELTA,JP Morgan,1,5Y,Bond,661651.6731765016,GBP,A-
CSR_NS_DELTA,JP Morgan,9,1Y,CDS,495868.4481983279,USD,A-
CSR_NS_DELTA,Goldman Sachs,18,1Y,CDS,210670.30260191366,GBP,BBB+
CSR_NS_DELTA,JP Morgan,13,5Y,CDS,584386.960923391,USD,AA+
CSR_NS_DELTA,Goldman Sachs,7,10Y,CDS,461466.2511514706,EUR,BBB+
CSR_NS_DELTA,JP Morgan,3,10Y,Bond,688903.841494506,EUR,A-
CSR_NS_DELTA,JP Morgan,3,5Y,CDS,408840.9912942289,GBP,BBB+
CSR_NS_DELTA,JP Morgan,13,1Y,CDS,874321.856176592,USD,BBB+
CSR_NS_DELTA,Citi Group,2,1Y,Bond,124604.1428106729,USD,A-
CSR_NS_DELTA,Goldman Sachs,18,5Y,CDS,213005.7040492783,USD,BBB+
CSR_NS_DELTA,Citi Group,1,5Y,Bond,118724.3491010862,EUR,BBB+
CSR_NS_DELTA,JP Morgan,13,5Y,Bond,724983.6098175267,GBP,BBB+
CSR_NS_DELTA,Citi Group,11,1Y,CDS,980841.8366399902,USD,A-
CSR_NS_DELTA,Goldman Sachs,7,5Y,Bond,758814.5460993061,GBP,BBB+
CSR_NS_DELTA,Citi Group,11,10Y,Bond,141188.18472925207,USD,AA+
CSR_NS_DELTA,Citi Group,17,1Y,CDS,680064.3535898101,USD,AA+
CSR_NS_DELTA,Goldman Sachs,17,1Y,CDS,747931.724586864,EUR,A-
CSR_NS_DELTA,JP Morgan,2,10Y,CDS,283352.1523369494,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,6,5Y,Bond,484177.8556180743,USD,AA+
CSR_NS_DELTA,JP Morgan,14,10Y,Bond,684090.0800654732,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,15,5Y,CDS,488880.5713151689,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,14,1Y,Bond,988829.0054556374,GBP,A-
CSR_NS_DELTA,JP Morgan,3,5Y,CDS,51769.46506164664,EUR,AA+
CSR_NS_DELTA,JP Morgan,10,5Y,Bond,777392.9738718404,EUR,AA+
CSR_NS_DELTA,Citi Group,7,10Y,CDS,992991.2013695028,USD,AA+
CSR_NS_DELTA,Goldman Sachs,17,1Y,Bond,288898.6091838444,GBP,BBB+
CSR_NS_DELTA,Citi Group,6,1Y,CDS,99863.69790511177,GBP,AA+
CSR_NS_DELTA,Citi Group,2,10Y,Bond,320688.29892317386,GBP,AA+
CSR_NS_DELTA,Citi Group,18,5Y,CDS,52614.52680747762,GBP,BBB+
CSR_NS_DELTA,Citi Group,9,5Y,CDS,333432.8933443925,GBP,A-
CSR_NS_DELTA,Citi Group,11,10Y,CDS,93474.23645544391,USD,AA+
CSR_NS_DELTA,Goldman Sachs,6,5Y,Bond,602529.8200256402,GBP,A-
CSR_NS_DELTA,JP Morgan,10,1Y,CDS,308204.8041583909,GBP,BBB+
CSR_NS_DELTA,Citi Group,5,10Y,CDS,401256.442635465,GBP,A-
CSR_NS_DELTA,Goldman Sachs,10,10Y,Bond,180217.86363973247,EUR,A-
CSR_NS_DELTA,Citi Group,6,1Y,CDS,556783.3649115472,GBP,A-
CSR_NS_DELTA,Citi Group,8,10Y,Bond,969783.13814028,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,13,10Y,CDS,268805.4899222557,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,2,5Y,Bond,479467.0045194413,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,7,10Y,CDS,978893.1471427574,USD,AA+
CSR_NS_DELTA,Citi Group,10,5Y,CDS,27923.247323767828,EUR,AA+
CSR_NS_DELTA,JP Morgan,13,10Y,CDS,637174.361114134,USD,AA+
CSR_NS_DELTA,Citi Group,8,10Y,CDS,660483.0292784713,USD,AA+
CSR_NS_DELTA,JP Morgan,16,5Y,Bond,900840.4911079948,USD,BBB+
CSR_NS_DELTA,JP Morgan,7,10Y,Bond,442362.54739167175,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,10,5Y,CDS,787127.0261602652,EUR,AA+
CSR_NS_DELTA,Citi Group,10,5Y,CDS,801605.5229316533,GBP,A-
CSR_NS_DELTA,Goldman Sachs,10,10Y,Bond,523265.86187247187,GBP,AA+
CSR_NS_DELTA,Citi Group,1,1Y,Bond,727088.3661848708,EUR,BBB+
CSR_NS_DELTA,JP Morgan,13,1Y,Bond,637092.8468512387,USD,A-
CSR_NS_DELTA,JP Morgan,2,5Y,CDS,938220.3839428702,USD,AA+
CSR_NS_DELTA,Citi Group,16,10Y,Bond,809267.8524105961,GBP,A-
CSR_NS_DELTA,JP Morgan,14,10Y,CDS,328089.66233225586,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,10,10Y,CDS,737692.2816662905,USD,AA+
CSR_NS_DELTA,Goldman Sachs,6,10Y,CDS,875701.5786942751,GBP,AA+
CSR_NS_DELTA,JP Morgan,12,1Y,CDS,745664.1212450091,EUR,BBB+
CSR_NS_DELTA,JP Morgan,8,10Y,CDS,660111.8844311865,GBP,A-
CSR_NS_DELTA,Citi Group,13,1Y,CDS,342810.812893534,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,12,5Y,CDS,81001.40540108724,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,2,1Y,CDS,518310.39982809237,EUR,A-
CSR_NS_DELTA,Goldman Sachs,14,5Y,CDS,502065.0343638991,USD,AA+
CSR_NS_DELTA,Citi Group,7,1Y,Bond,610095.0357786808,USD,A-
CSR_NS_DELTA,Citi Group,7,1Y,Bond,106729.61881498425,USD,AA+
CSR_NS_DELTA,Goldman Sachs,5,10Y,Bond,215570.02489928418,USD,BBB+
CSR_NS_DELTA,Citi Group,7,10Y,Bond,573668.9989143464,USD,AA+
CSR_NS_DELTA,Citi Group,14,5Y,Bond,782824.380536028,USD,BBB+
CSR_NS_DELTA,JP Morgan,18,10Y,Bond,228521.28221396887,USD,BBB+
CSR_NS_DELTA,JP Morgan,4,1Y,CDS,355014.373955786,USD,A-
CSR_NS_DELTA,Citi Group,4,5Y,CDS,787291.812859865,GBP,A-
CSR_NS_DELTA,Citi Group,13,1Y,Bond,212218.35291124682,EUR,A-
CSR_NS_DELTA,Goldman Sachs,16,10Y,Bond,886428.9466589005,USD,AA+
CSR_NS_DELTA,Citi Group,2,5Y,CDS,239295.82124780054,GBP,BBB+
CSR_NS_DELTA,Citi Group,11,1Y,CDS,235258.2503291072,GBP,BBB+
CSR_NS_DELTA,JP Morgan,10,10Y,Bond,542668.1045315574,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,4,1Y,Bond,86091.62443208095,USD,BBB+
CSR_NS_DELTA,Citi Group,7,10Y,Bond,754606.6549727613,USD,A-
CSR_NS_DELTA,Citi Group,3,10Y,Bond,227907.71899950446,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,12,5Y,CDS,430344.41501792363,USD,A-
CSR_NS_DELTA,Goldman Sachs,14,5Y,Bond,585364.8487258843,USD,BBB+
CSR_NS_DELTA,JP Morgan,10,5Y,Bond,998178.0261428552,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,10,1Y,CDS,495748.3160877744,EUR,BBB+
CSR_NS_DELTA,JP Morgan,15,5Y,CDS,746809.0605194683,GBP,AA+
CSR_NS_DELTA,Citi Group,1,10Y,CDS,936731.9277836826,GBP,A-
CSR_NS_DELTA,Goldman Sachs,4,1Y,CDS,76226.990069472,USD,BBB+
CSR_NS_DELTA,Citi Group,5,1Y,CDS,816732.28504766,USD,AA+
CSR_NS_DELTA,Goldman Sachs,2,5Y,CDS,937831.7394454154,GBP,A-
CSR_NS_DELTA,Citi Group,14,1Y,Bond,863307.9980124622,USD,A-
CSR_NS_DELTA,JP Morgan,16,10Y,Bond,129209.09810174265,GBP,AA+
CSR_NS_DELTA,Citi Group,18,5Y,CDS,51296.21824724769,GBP,AA+
CSR_NS_DELTA,JP Morgan,17,1Y,Bond,693771.1328775103,GBP,AA+
CSR_NS_DELTA,Citi Group,9,1Y,Bond,246516.4439129126,USD,A-
CSR_NS_DELTA,Citi Group,8,10Y,Bond,540142.674976103,GBP,BBB+
CSR_NS_DELTA,JP Morgan,3,1Y,Bond,169148.4720352832,GBP,BBB+
CSR_NS_DELTA,JP Morgan,4,5Y,Bond,12405.690930136803,GBP,BBB+
CSR_NS_DELTA,JP Morgan,4,10Y,Bond,224774.44525337667,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,14,1Y,CDS,953162.9750992358,EUR,A-
CSR_NS_DELTA,JP Morgan,16,10Y,CDS,842896.1925389672,EUR,A-
CSR_NS_DELTA,Citi Group,8,10Y,Bond,524868.1236120284,EUR,BBB+
CSR_NS_DELTA,Citi Group,5,5Y,CDS,622136.3119807888,EUR,A-
CSR_NS_DELTA,Citi Group,5,1Y,Bond,432921.2726672045,EUR,BBB+
CSR_NS_DELTA,Citi Group,18,1Y,Bond,920249.7252177856,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,2,1Y,Bond,495167.2844018426,GBP,A-
CSR_NS_DELTA,Goldman Sachs,9,10Y,CDS,303928.70474651083,USD,A-
CSR_NS_DELTA,Citi Group,3,10Y,Bond,353694.85134122893,GBP,A-
CSR_NS_DELTA,Citi Group,14,10Y,Bond,884332.8949044257,GBP,BBB+
CSR_NS_DELTA,Citi Group,14,1Y,Bond,561077.2884931548,EUR,A-
CSR_NS_DELTA,Citi Group,1,10Y,Bond,471632.12180884293,EUR,AA+
CSR_NS_DELTA,Citi Group,8,5Y,Bond,500278.8749700438,USD,AA+
CSR_NS_DELTA,Citi Group,13,5Y,Bond,432381.7726802448,EUR,A-
CSR_NS_DELTA,Citi Group,8,10Y,Bond,577761.1590089356,EUR,BBB+
CSR_NS_DELTA,JP Morgan,8,10Y,Bond,315831.97082814213,EUR,A-
CSR_NS_DELTA,Citi Group,13,5Y,Bond,374344.3954820371,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,3,10Y,CDS,51273.228850077794,EUR,A-
CSR_NS_DELTA,JP Morgan,4,5Y,Bond,576854.2953728932,USD,BBB+
CSR_NS_DELTA,Citi Group,16,5Y,CDS,321092.3261203651,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,15,5Y,CDS,883980.3066297788,GBP,BBB+
CSR_NS_DELTA,JP Morgan,1,1Y,CDS,571422.9937424195,GBP,AA+
CSR_NS_DELTA,Citi Group,12,1Y,CDS,227256.7241252232,EUR,AA+
CSR_NS_DELTA,JP Morgan,10,5Y,Bond,245694.6032181744,USD,AA+
CSR_NS_DELTA,Citi Group,8,10Y,Bond,420945.9816810052,EUR,A-
CSR_NS_DELTA,Goldman Sachs,1,1Y,Bond,738291.0151901091,GBP,BBB+
CSR_NS_DELTA,Citi Group,7,5Y,Bond,536971.3075691009,EUR,BBB+
CSR_NS_DELTA,Citi Group,15,1Y,Bond,679204.766646527,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,14,10Y,CDS,579316.0557590914,USD,AA+
CSR_NS_DELTA,Citi Group,2,5Y,CDS,91950.94586374042,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,11,10Y,CDS,645501.1946151201,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,12,10Y,Bond,236731.19713572928,GBP,A-
CSR_NS_DELTA,Citi Group,11,10Y,CDS,943485.5085831473,USD,BBB+
CSR_NS_DELTA,Citi Group,9,1Y,CDS,572003.2946975925,GBP,A-
CSR_NS_DELTA,Goldman Sachs,17,1Y,CDS,711501.3493454116,EUR,AA+
CSR_NS_DELTA,Citi Group,7,5Y,Bond,230768.00062649563,GBP,AA+
CSR_NS_DELTA,JP Morgan,3,5Y,CDS,766345.4175156321,GBP,BBB+
CSR_NS_DELTA,Citi Group,2,1Y,CDS,186240.53536166323,EUR,AA+
CSR_NS_DELTA,JP Morgan,16,5Y,CDS,857374.0545866486,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,4,10Y,CDS,528414.3192906096,EUR,A-
CSR_NS_DELTA,JP Morgan,15,10Y,CDS,172126.64466172992,EUR,BBB+
CSR_NS_DELTA,JP Morgan,3,10Y,Bond,363076.9332590816,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,6,5Y,CDS,628463.8414827543,USD,BBB+
CSR_NS_DELTA,Citi Group,17,5Y,Bond,554455.343028882,EUR,A-
CSR_NS_DELTA,Goldman Sachs,13,1Y,Bond,279292.72431480204,USD,BBB+
CSR_NS_DELTA,Citi Group,17,5Y,CDS,844714.3716169979,GBP,A-
CSR_NS_DELTA,JP Morgan,1,10Y,CDS,613187.1841973775,GBP,AA+
CSR_NS_DELTA,Citi Group,18,10Y,CDS,995586.750006984,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,3,5Y,CDS,718590.9819024963,EUR,BBB+
CSR_NS_DELTA,JP Morgan,5,1Y,Bond,831700.8043117375,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,8,10Y,Bond,225194.49032843398,EUR,A-
CSR_NS_DELTA,Citi Group,11,10Y,CDS,49813.4551539428,GBP,A-
CSR_NS_DELTA,JP Morgan,18,5Y,CDS,55552.73032712263,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,10,10Y,CDS,152392.3219870346,USD,A-
CSR_NS_DELTA,JP Morgan,5,5Y,CDS,21243.28382954803,USD,AA+
CSR_NS_DELTA,JP Morgan,1,1Y,Bond,404958.51535514166,USD,AA+
CSR_NS_DELTA,Goldman Sachs,18,10Y,Bond,413332.1957947586,USD,A-
CSR_NS_DELTA,Goldman Sachs,16,5Y,Bond,779656.800525358,EUR,AA+
CSR_NS_DELTA,JP Morgan,11,10Y,CDS,250860.30966021464,USD,AA+
CSR_NS_DELTA,Citi Group,14,10Y,Bond,518936.81536441634,GBP,BBB+
CSR_NS_DELTA,Citi Group,17,5Y,Bond,577226.6766828726,GBP,AA+
CSR_NS_DELTA,JP Morgan,9,1Y,CDS,674554.4786941295,USD,AA+
CSR_NS_DELTA,JP Morgan,5,1Y,Bond,382279.6343059236,USD,AA+
CSR_NS_DELTA,Citi Group,11,10Y,Bond,476008.6146744753,USD,AA+
CSR_NS_DELTA,Goldman Sachs,13,10Y,CDS,654208.4759717415,GBP,A-
CSR_NS_DELTA,Citi Group,11,5Y,Bond,820652.3073702983,GBP,BBB+
CSR_NS_DELTA,Citi Group,11,5Y,CDS,482532.94797228783,USD,A-
CSR_NS_DELTA,Citi Group,14,10Y,Bond,678772.8401658782,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,7,1Y,CDS,446138.8199522948,USD,AA+
CSR_NS_DELTA,Goldman Sachs,17,10Y,CDS,505766.02326626214,GBP,AA+
CSR_NS_DELTA,JP Morgan,3,1Y,Bond,387025.0818366126,USD,A-
CSR_NS_DELTA,JP Morgan,14,10Y,CDS,308724.53049780586,GBP,BBB+
CSR_NS_DELTA,Citi Group,14,1Y,Bond,814023.0506048417,USD,AA+
CSR_NS_DELTA,Goldman Sachs,6,5Y,Bond,244286.6754257633,USD,BBB+
CSR_NS_DELTA,JP Morgan,5,10Y,CDS,936564.8120571873,EUR,A-
CSR_NS_DELTA,Citi Group,5,10Y,Bond,221380.16357636297,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,8,5Y,CDS,948301.23699301,USD,AA+
CSR_NS_DELTA,Goldman Sachs,3,1Y,Bond,567772.4995314939,USD,A-
CSR_NS_DELTA,Citi Group,11,10Y,CDS,570628.5778672809,USD,AA+
CSR_NS_DELTA,Citi Group,6,10Y,Bond,303551.7905256331,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,12,1Y,CDS,78645.38219000395,EUR,BBB+
CSR_NS_DELTA,JP Morgan,6,5Y,Bond,368269.6333693407,GBP,A-
CSR_NS_DELTA,Citi Group,5,1Y,Bond,690034.2061614555,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,16,10Y,Bond,707710.9846305329,USD,AA+
CSR_NS_DELTA,Goldman Sachs,8,5Y,Bond,236121.53405910934,EUR,A-
CSR_NS_DELTA,Citi Group,10,1Y,CDS,398342.12889914535,EUR,A-
CSR_NS_DELTA,Goldman Sachs,12,10Y,Bond,737349.0172025262,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,15,10Y,Bond,484834.4457131343,EUR,BBB+
CSR_NS_DELTA,Citi Group,17,10Y,Bond,582654.8601849091,USD,A-
