RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency,CreditQuality
CSR_NS_VEGA,Goldman Sachs,10,5Y,CDS,779302.2538834163,USD,AA+
CSR_NS_VEGA,Citi Group,3,1Y,CDS,423143.0445889596,EUR,AA+
CSR_NS_VEGA,Citi Group,1,1Y,Bond,923096.6191195445,USD,AA+
CSR_NS_VEGA,Citi Group,13,5Y,CDS,749015.6095575928,GBP,A-
CSR_NS_VEGA,JP Morgan,3,1Y,CDS,542892.1621736626,GBP,A-
CSR_NS_VEGA,JP Morgan,12,1Y,CDS,689492.4294436598,GBP,BBB+
CSR_NS_VEGA,Citi Group,10,5Y,Bond,792176.6582122955,GBP,AA+
CSR_NS_VEGA,Citi Group,16,5Y,CDS,696151.4903737622,GBP,BBB+
CSR_NS_VEGA,Citi Group,18,1Y,Bond,609499.0370726647,EUR,AA+
CSR_NS_VEGA,JP Morgan,18,5Y,CDS,891989.7306084323,EUR,A-
CSR_NS_VEGA,Citi Group,18,5Y,CDS,515275.9607730854,EUR,A-
CSR_NS_VEGA,Citi Group,8,1Y,CDS,531483.765799759,EUR,A-
CSR_NS_VEGA,Goldman Sachs,16,5Y,Bond,178314.00943044949,USD,AA+
CSR_NS_VEGA,JP Morgan,14,10Y,CDS,616235.2169816296,GBP,A-
CSR_NS_VEGA,Goldman Sachs,3,10Y,Bond,289995.97664404585,EUR,AA+
CSR_NS_VEGA,JP Morgan,18,1Y,Bond,486121.9417880204,EUR,AA+
CSR_NS_VEGA,Citi Group,18,10Y,CDS,343711.22304959025,EUR,AA+
CSR_NS_VEGA,Citi Group,15,5Y,CDS,961004.2843319335,USD,A-
CSR_NS_VEGA,Citi Group,16,10Y,Bond,737470.3228416656,USD,AA+
CSR_NS_VEGA,Citi Group,15,5Y,CDS,125878.73892605287,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,17,10Y,CDS,21136.78291648141,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,8,5Y,CDS,563359.8637106995,EUR,A-
CSR_NS_VEGA,Citi Group,6,1Y,Bond,997555.1898220383,USD,A-
CSR_NS_VEGA,Goldman Sachs,7,10Y,Bond,963833.7097714578,USD,BBB+
CSR_NS_VEGA,Citi Group,12,10Y,Bond,979507.3722856949,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,9,10Y,Bond,493487.5597656646,EUR,AA+
CSR_NS_VEGA,Citi Group,16,5Y,Bond,125142.28153235029,GBP,A-
CSR_NS_VEGA,Goldman Sachs,10,1Y,CDS,117691.07142940514,USD,A-
CSR_NS_VEGA,JP Morgan,12,1Y,CDS,513753.1217419437,EUR,BBB+
CSR_NS_VEGA,Citi Group,9,1Y,Bond,337796.2828348825,GBP,A-
CSR_NS_VEGA,JP Morgan,12,1Y,Bond,226394.01330268427,GBP,A-
CSR_NS_VEGA,Goldman Sachs,18,5Y,Bond,103620.08358492749,GBP,A-
CSR_NS_VEGA,Citi Group,17,10Y,CDS,999513.5534271456,USD,AA+
CSR_NS_VEGA,JP Morgan,3,5Y,CDS,332563.06152389664,USD,AA+
CSR_NS_VEGA,Citi Group,6,1Y,CDS,748624.2848334473,GBP,A-
CSR_NS_VEGA,Citi Group,14,5Y,Bond,113577.69158788981,GBP,AA+
CSR_NS_VEGA,Citi Group,13,1Y,CDS,816394.9723956122,USD,BBB+
CSR_NS_VEGA,Citi Group,18,1Y,Bond,128077.08503013513,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,7,5Y,CDS,228379.39028864447,GBP,A-
CSR_NS_VEGA,JP Morgan,7,5Y,CDS,910710.5906366039,USD,AA+
CSR_NS_VEGA,JP Morgan,5,10Y,CDS,266613.4947618218,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,1,1Y,Bond,461068.22701783,EUR,A-
CSR_NS_VEGA,Goldman Sachs,3,1Y,Bond,80865.40630092805,GBP,BBB+
CSR_NS_VEGA,Citi Group,12,5Y,Bond,196917.5879007847,EUR,A-
CSR_NS_VEGA,Citi Group,5,10Y,Bond,51220.630495955105,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,12,1Y,CDS,618696.9119734106,USD,AA+
CSR_NS_VEGA,Goldman Sachs,5,10Y,CDS,110974.63337727461,GBP,BBB+
CSR_NS_VEGA,JP Morgan,12,10Y,CDS,928224.2428242773,GBP,BBB+
CSR_NS_VEGA,JP Morgan,15,10Y,Bond,712495.0047084922,USD,AA+
CSR_NS_VEGA,JP Morgan,7,1Y,Bond,455589.80865088094,USD,A-
CSR_NS_VEGA,Citi Group,7,10Y,Bond,534339.6071802442,EUR,BBB+
CSR_NS_VEGA,Citi Group,7,1Y,Bond,895464.7964534669,USD,BBB+
CSR_NS_VEGA,JP Morgan,6,1Y,CDS,987073.3304801339,GBP,A-
CSR_NS_VEGA,JP Morgan,18,1Y,Bond,30756.03432680888,EUR,A-
CSR_NS_VEGA,JP Morgan,18,5Y,Bond,59638.81437120405,GBP,AA+
CSR_NS_VEGA,JP Morgan,9,10Y,Bond,380614.4512897754,GBP,A-
CSR_NS_VEGA,Citi Group,6,1Y,CDS,937094.8939290392,USD,AA+
CSR_NS_VEGA,Citi Group,6,5Y,Bond,937485.3214110514,EUR,A-
CSR_NS_VEGA,JP Morgan,16,1Y,Bond,300916.43422055285,USD,A-
CSR_NS_VEGA,Goldman Sachs,12,10Y,Bond,423349.35295499477,EUR,BBB+
CSR_NS_VEGA,Citi Group,6,1Y,Bond,247301.37795575766,USD,AA+
CSR_NS_VEGA,JP Morgan,16,1Y,Bond,20181.68950114457,GBP,A-
CSR_NS_VEGA,JP Morgan,14,1Y,Bond,790655.1420419064,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,13,5Y,CDS,845022.6863917436,EUR,BBB+
CSR_NS_VEGA,Citi Group,15,10Y,Bond,365479.23898540816,USD,AA+
CSR_NS_VEGA,JP Morgan,14,1Y,CDS,860137.209427447,GBP,AA+
CSR_NS_VEGA,JP Morgan,15,5Y,Bond,21628.7474366112,GBP,BBB+
CSR_NS_VEGA,JP Morgan,16,1Y,Bond,119181.30644462732,EUR,AA+
CSR_NS_VEGA,Goldman Sachs,14,10Y,CDS,902517.3274571636,GBP,BBB+
CSR_NS_VEGA,Citi Group,10,5Y,CDS,794287.3025795164,GBP,BBB+
CSR_NS_VEGA,JP Morgan,14,1Y,Bond,40877.03211861034,EUR,A-
CSR_NS_VEGA,Goldman Sachs,13,1Y,Bond,518318.7500739984,USD,A-
CSR_NS_VEGA,JP Morgan,15,10Y,Bond,35152.64947104987,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,10,10Y,CDS,910451.0489938298,EUR,AA+
CSR_NS_VEGA,Citi Group,3,10Y,CDS,382238.6502955369,USD,A-
CSR_NS_VEGA,JP Morgan,10,10Y,Bond,73021.8140428212,GBP,AA+
CSR_NS_VEGA,JP Morgan,16,5Y,Bond,118117.03619393456,GBP,A-
CSR_NS_VEGA,Citi Group,14,5Y,CDS,461891.91826366674,GBP,BBB+
CSR_NS_VEGA,Citi Group,14,5Y,CDS,496427.7274423916,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,15,5Y,CDS,30926.564156975724,USD,AA+
CSR_NS_VEGA,Citi Group,1,1Y,Bond,383637.54745614104,GBP,A-
CSR_NS_VEGA,JP Morgan,1,10Y,CDS,227363.31360961392,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,7,10Y,CDS,751998.6690532597,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,6,1Y,CDS,63028.197095427226,USD,AA+
CSR_NS_VEGA,JP Morgan,14,10Y,CDS,291242.41599337873,GBP,AA+
CSR_NS_VEGA,JP Morgan,2,1Y,Bond,226840.576742958,USD,BBB+
CSR_NS_VEGA,JP Morgan,4,1Y,CDS,482528.82353602245,EUR,AA+
CSR_NS_VEGA,Citi Group,13,5Y,CDS,21051.498154369532,EUR,AA+
CSR_NS_VEGA,JP Morgan,13,10Y,CDS,305664.2083721928,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,1,5Y,Bond,450125.39244250994,USD,A-
CSR_NS_VEGA,Citi Group,4,5Y,Bond,283846.63635180367,USD,BBB+
CSR_NS_VEGA,JP Morgan,16,10Y,Bond,886482.4166316492,EUR,AA+
CSR_NS_VEGA,Citi Group,9,1Y,CDS,973151.4627408084,EUR,A-
CSR_NS_VEGA,Goldman Sachs,15,1Y,CDS,500339.9934892534,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,15,10Y,Bond,645091.4588726681,USD,A-
CSR_NS_VEGA,Citi Group,13,1Y,Bond,896868.1651156762,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,11,10Y,CDS,266657.2547207127,GBP,A-
CSR_NS_VEGA,Goldman Sachs,3,5Y,Bond,277975.71717507794,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,7,1Y,CDS,73629.65462625228,EUR,A-
CSR_NS_VEGA,JP Morgan,7,5Y,Bond,37525.02786779593,GBP,A-
CSR_NS_VEGA,JP Morgan,4,10Y,CDS,635755.5735070095,USD,A-
CSR_NS_VEGA,JP Morgan,16,1Y,CDS,953604.2479469938,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,5,10Y,CDS,136992.2462345288,EUR,A-
CSR_NS_VEGA,Citi Group,7,10Y,CDS,137570.71992455825,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,9,1Y,Bond,62286.11682741896,GBP,BBB+
CSR_NS_VEGA,JP Morgan,2,5Y,Bond,457833.6609916607,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,12,5Y,CDS,850284.022728029,EUR,BBB+
CSR_NS_VEGA,Citi Group,18,5Y,Bond,566260.2386398085,EUR,BBB+
CSR_NS_VEGA,Citi Group,18,5Y,Bond,121702.90304563618,USD,AA+
CSR_NS_VEGA,JP Morgan,14,5Y,Bond,392559.61992378475,USD,AA+
CSR_NS_VEGA,Citi Group,2,10Y,CDS,948915.6075314733,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,12,10Y,CDS,443520.0988951776,USD,A-
CSR_NS_VEGA,Citi Group,2,1Y,CDS,655867.1115589978,EUR,AA+
CSR_NS_VEGA,JP Morgan,17,1Y,CDS,203012.955277978,USD,AA+
CSR_NS_VEGA,JP Morgan,8,5Y,Bond,618059.0436934485,GBP,BBB+
CSR_NS_VEGA,JP Morgan,11,1Y,Bond,328721.68253972154,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,9,5Y,Bond,173027.02714288636,EUR,AA+
CSR_NS_VEGA,Citi Group,14,5Y,Bond,753077.594215538,USD,AA+
CSR_NS_VEGA,Citi Group,10,5Y,Bond,456685.9045914862,EUR,A-
CSR_NS_VEGA,Goldman Sachs,4,5Y,Bond,100809.37073835875,EUR,A-
CSR_NS_VEGA,Goldman Sachs,4,10Y,Bond,529589.5644128891,GBP,BBB+
CSR_NS_VEGA,Citi Group,1,10Y,Bond,389582.74506318656,GBP,AA+
CSR_NS_VEGA,Citi Group,2,10Y,Bond,986991.2534682491,USD,A-
CSR_NS_VEGA,Citi Group,18,1Y,CDS,601916.7022776186,USD,BBB+
CSR_NS_VEGA,Citi Group,1,1Y,CDS,753863.1929638998,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,3,5Y,CDS,908042.4808516698,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,10,5Y,CDS,504169.9100892458,USD,BBB+
CSR_NS_VEGA,Citi Group,13,1Y,CDS,916970.3435373632,GBP,AA+
CSR_NS_VEGA,JP Morgan,13,10Y,CDS,897447.9443710864,USD,BBB+
CSR_NS_VEGA,JP Morgan,2,1Y,CDS,428971.8833511388,USD,BBB+
CSR_NS_VEGA,Citi Group,4,5Y,CDS,127494.13740971044,GBP,AA+
CSR_NS_VEGA,JP Morgan,10,5Y,CDS,270732.5145332962,GBP,A-
CSR_NS_VEGA,Goldman Sachs,5,5Y,CDS,659835.5322007778,EUR,AA+
CSR_NS_VEGA,Goldman Sachs,4,5Y,Bond,745519.3126130835,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,8,1Y,Bond,994513.0023814075,GBP,A-
CSR_NS_VEGA,Goldman Sachs,18,5Y,Bond,353019.35212946596,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,8,1Y,CDS,486439.93587835605,EUR,AA+
CSR_NS_VEGA,Citi Group,4,10Y,Bond,94948.37004471447,EUR,A-
CSR_NS_VEGA,Goldman Sachs,18,1Y,Bond,207280.43856868942,GBP,BBB+
CSR_NS_VEGA,JP Morgan,13,1Y,Bond,846060.7301079426,USD,AA+
CSR_NS_VEGA,Goldman Sachs,5,1Y,Bond,837858.9878987058,GBP,A-
CSR_NS_VEGA,Citi Group,17,1Y,CDS,834164.7595002189,EUR,A-
CSR_NS_VEGA,Citi Group,1,1Y,Bond,586289.9797745233,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,16,5Y,Bond,706043.5428986205,USD,A-
CSR_NS_VEGA,JP Morgan,18,1Y,CDS,393320.8653956904,EUR,A-
CSR_NS_VEGA,JP Morgan,8,5Y,Bond,617470.8727676627,GBP,A-
CSR_NS_VEGA,Goldman Sachs,3,5Y,Bond,78720.57134931633,USD,A-
CSR_NS_VEGA,Goldman Sachs,6,1Y,Bond,354155.8829029926,USD,AA+
CSR_NS_VEGA,Goldman Sachs,3,1Y,Bond,414440.79349380726,EUR,BBB+
CSR_NS_VEGA,JP Morgan,7,5Y,CDS,685966.4417840099,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,6,10Y,CDS,559607.894612942,GBP,BBB+
CSR_NS_VEGA,JP Morgan,16,1Y,CDS,996687.7598345162,EUR,A-
CSR_NS_VEGA,JP Morgan,11,5Y,Bond,481627.28317510244,GBP,AA+
CSR_NS_VEGA,Citi Group,6,1Y,CDS,377357.5983634182,USD,A-
CSR_NS_VEGA,Goldman Sachs,3,5Y,CDS,735147.0612112721,GBP,AA+
CSR_NS_VEGA,JP Morgan,10,10Y,Bond,219841.90477743198,GBP,AA+
CSR_NS_VEGA,JP Morgan,9,5Y,Bond,871909.5434554864,USD,BBB+
CSR_NS_VEGA,JP Morgan,8,1Y,CDS,350670.41747142875,GBP,AA+
CSR_NS_VEGA,Citi Group,12,5Y,Bond,174593.1302735295,EUR,A-
CSR_NS_VEGA,Citi Group,10,1Y,CDS,535888.822713206,EUR,A-
CSR_NS_VEGA,Goldman Sachs,12,5Y,Bond,329562.80204666057,USD,BBB+
CSR_NS_VEGA,Citi Group,11,1Y,CDS,861464.7494305203,EUR,BBB+
CSR_NS_VEGA,JP Morgan,3,10Y,CDS,372606.0383412975,USD,BBB+
CSR_NS_VEGA,JP Morgan,12,10Y,Bond,429323.03831281414,GBP,BBB+
CSR_NS_VEGA,JP Morgan,12,1Y,Bond,788434.6128803974,USD,A-
CSR_NS_VEGA,Goldman Sachs,4,1Y,Bond,474308.11769545503,GBP,BBB+
CSR_NS_VEGA,Citi Group,15,1Y,Bond,430208.7054478809,EUR,A-
CSR_NS_VEGA,Citi Group,5,10Y,Bond,149842.86426696525,GBP,BBB+
CSR_NS_VEGA,JP Morgan,1,10Y,Bond,304212.17362585635,USD,A-
CSR_NS_VEGA,JP Morgan,17,5Y,Bond,432317.05939115054,GBP,AA+
CSR_NS_VEGA,Citi Group,13,1Y,Bond,124589.81536864662,GBP,BBB+
CSR_NS_VEGA,JP Morgan,8,5Y,Bond,818402.21152526,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,15,10Y,Bond,684622.1494069616,GBP,A-
CSR_NS_VEGA,JP Morgan,1,1Y,CDS,602641.861938389,GBP,A-
CSR_NS_VEGA,Goldman Sachs,9,10Y,CDS,653096.8523434217,USD,BBB+
CSR_NS_VEGA,Citi Group,10,10Y,CDS,211251.27508584238,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,9,1Y,Bond,158759.84911583835,EUR,A-
CSR_NS_VEGA,Citi Group,8,1Y,Bond,324132.92760046327,USD,A-
CSR_NS_VEGA,Goldman Sachs,5,10Y,CDS,486510.33452980826,GBP,AA+
CSR_NS_VEGA,Citi Group,7,1Y,CDS,723005.0824673179,GBP,BBB+
CSR_NS_VEGA,Citi Group,1,10Y,Bond,323785.46739301214,USD,AA+
CSR_NS_VEGA,Citi Group,3,10Y,CDS,314119.4943365372,EUR,AA+
CSR_NS_VEGA,Citi Group,5,5Y,Bond,906048.4806517307,GBP,A-
CSR_NS_VEGA,Goldman Sachs,11,1Y,CDS,585466.9654891982,GBP,BBB+
CSR_NS_VEGA,JP Morgan,3,10Y,CDS,849751.5694142777,USD,AA+
CSR_NS_VEGA,JP Morgan,9,1Y,CDS,109477.90929717907,USD,A-
CSR_NS_VEGA,Citi Group,14,5Y,Bond,909513.7316820843,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,11,5Y,CDS,652197.315881067,EUR,A-
CSR_NS_VEGA,JP Morgan,8,1Y,CDS,413884.0376217146,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,18,5Y,CDS,177104.59648277843,GBP,A-
CSR_NS_VEGA,Goldman Sachs,18,1Y,CDS,96550.8533271766,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,13,10Y,CDS,550406.9261213965,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,9,10Y,CDS,986776.0655125179,USD,A-
CSR_NS_VEGA,Goldman Sachs,18,5Y,Bond,246653.80659810166,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,1,1Y,CDS,163512.25392891988,EUR,A-
CSR_NS_VEGA,Goldman Sachs,15,10Y,Bond,451953.37677728676,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,12,1Y,CDS,416578.3395784203,GBP,AA+
CSR_NS_VEGA,JP Morgan,16,10Y,Bond,486835.74307369126,GBP,BBB+
CSR_NS_VEGA,JP Morgan,17,1Y,Bond,580256.282450895,EUR,A-
CSR_NS_VEGA,Citi Group,9,1Y,Bond,700270.6602889571,USD,BBB+
CSR_NS_VEGA,Citi Group,15,10Y,CDS,202723.46138820436,EUR,BBB+
CSR_NS_VEGA,Citi Group,8,10Y,Bond,808465.8670028392,GBP,A-
CSR_NS_VEGA,Citi Group,12,1Y,CDS,723838.819028679,USD,BBB+
CSR_NS_VEGA,Citi Group,5,5Y,Bond,753879.6684329371,GBP,AA+
CSR_NS_VEGA,JP Morgan,4,5Y,CDS,197924.33023669978,EUR,AA+
CSR_NS_VEGA,Citi Group,15,1Y,CDS,695390.2419861743,USD,BBB+
CSR_NS_VEGA,Citi Group,13,5Y,CDS,696302.8694318003,GBP,BBB+
CSR_NS_VEGA,JP Morgan,12,5Y,CDS,800934.4181914254,USD,A-
CSR_NS_VEGA,JP Morgan,9,5Y,CDS,927851.5167478279,GBP,AA+
CSR_NS_VEGA,Citi Group,5,5Y,CDS,384940.9374596497,EUR,AA+
CSR_NS_VEGA,Goldman Sachs,15,10Y,CDS,276873.5164229166,USD,A-
CSR_NS_VEGA,JP Morgan,17,10Y,CDS,11452.347718152212,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,13,1Y,CDS,898313.467736732,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,1,5Y,Bond,652427.3709090855,GBP,A-
CSR_NS_VEGA,Citi Group,2,10Y,CDS,745891.6145573399,EUR,AA+
CSR_NS_VEGA,Citi Group,9,5Y,CDS,179791.2992543059,USD,AA+
CSR_NS_VEGA,Citi Group,15,1Y,CDS,723755.0588803359,GBP,A-
CSR_NS_VEGA,JP Morgan,17,1Y,CDS,147381.770709262,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,10,1Y,CDS,976774.2453455565,GBP,BBB+
CSR_NS_VEGA,Citi Group,7,1Y,CDS,351151.6898587748,USD,BBB+
CSR_NS_VEGA,Citi Group,17,10Y,Bond,224262.6834195796,GBP,A-
CSR_NS_VEGA,Citi Group,15,5Y,CDS,272605.10616534704,USD,A-
CSR_NS_VEGA,Citi Group,7,1Y,Bond,754187.9184591717,EUR,A-
CSR_NS_VEGA,JP Morgan,7,1Y,CDS,497964.13979555666,EUR,BBB+
CSR_NS_VEGA,Citi Group,2,1Y,Bond,253790.1525832301,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,12,10Y,Bond,828462.0353744195,EUR,A-
CSR_NS_VEGA,JP Morgan,4,5Y,CDS,342418.5227070109,EUR,A-
CSR_NS_VEGA,JP Morgan,15,5Y,CDS,972469.4910612777,EUR,A-
CSR_NS_VEGA,Citi Group,16,1Y,Bond,512301.49839709187,GBP,AA+
CSR_NS_VEGA,JP Morgan,5,1Y,Bond,710854.8817015189,USD,AA+
CSR_NS_VEGA,JP Morgan,5,1Y,CDS,753049.8625635572,USD,BBB+
CSR_NS_VEGA,Citi Group,5,1Y,Bond,587804.0930046901,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,7,5Y,Bond,591170.2056265994,USD,A-
CSR_NS_VEGA,Citi Group,12,1Y,Bond,869652.2992512054,GBP,BBB+
CSR_NS_VEGA,JP Morgan,3,10Y,Bond,748402.8511338453,GBP,AA+
CSR_NS_VEGA,Citi Group,6,5Y,Bond,999361.1830131045,USD,AA+
CSR_NS_VEGA,Goldman Sachs,8,1Y,Bond,694625.9721462288,USD,BBB+
CSR_NS_VEGA,Citi Group,18,5Y,Bond,723723.9632084043,EUR,AA+
CSR_NS_VEGA,Goldman Sachs,11,10Y,CDS,217356.69289744974,GBP,A-
CSR_NS_VEGA,Citi Group,13,1Y,CDS,594306.8734980135,USD,AA+
CSR_NS_VEGA,Citi Group,4,1Y,CDS,907685.1376524802,EUR,AA+
CSR_NS_VEGA,Citi Group,5,5Y,Bond,339609.10259264207,USD,BBB+
CSR_NS_VEGA,JP Morgan,16,10Y,CDS,227642.00882687446,EUR,BBB+
CSR_NS_VEGA,JP Morgan,18,5Y,Bond,280297.7216578643,USD,BBB+
CSR_NS_VEGA,JP Morgan,1,10Y,Bond,355765.19752985274,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,8,10Y,Bond,900110.8874312919,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,14,10Y,Bond,131933.4673542008,USD,BBB+
CSR_NS_VEGA,Citi Group,9,1Y,CDS,251352.40454493437,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,14,1Y,CDS,49846.357322572476,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,6,10Y,Bond,744501.0501742124,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,6,10Y,Bond,84938.84964357583,EUR,AA+
CSR_NS_VEGA,JP Morgan,18,1Y,Bond,359894.16421937285,EUR,A-
CSR_NS_VEGA,Citi Group,17,1Y,CDS,683418.8892529383,EUR,BBB+
CSR_NS_VEGA,Citi Group,16,1Y,CDS,945741.5334020441,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,14,5Y,CDS,241809.50477599291,USD,BBB+
CSR_NS_VEGA,Citi Group,12,10Y,CDS,582496.2144710621,EUR,AA+
CSR_NS_VEGA,Goldman Sachs,13,1Y,Bond,230459.02962772115,GBP,AA+
CSR_NS_VEGA,Goldman Sachs,11,10Y,CDS,247442.87715199377,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,5,1Y,CDS,36332.85256529109,EUR,A-
CSR_NS_VEGA,JP Morgan,16,1Y,Bond,553402.4015239745,USD,A-
CSR_NS_VEGA,Citi Group,6,1Y,CDS,540407.3954743986,EUR,A-
CSR_NS_VEGA,JP Morgan,1,1Y,Bond,129556.25645593285,EUR,A-
CSR_NS_VEGA,JP Morgan,9,10Y,Bond,734160.840044012,GBP,A-
CSR_NS_VEGA,Citi Group,7,10Y,CDS,943974.095577537,GBP,A-
CSR_NS_VEGA,Goldman Sachs,18,10Y,Bond,806025.7282229903,USD,A-
CSR_NS_VEGA,Citi Group,13,1Y,CDS,804831.0653364654,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,10,10Y,CDS,787543.516938592,EUR,A-
CSR_NS_VEGA,Goldman Sachs,12,1Y,CDS,801710.5096730307,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,8,10Y,CDS,711163.0152054918,GBP,A-
CSR_NS_VEGA,Goldman Sachs,12,10Y,CDS,569664.051020564,GBP,A-
CSR_NS_VEGA,Goldman Sachs,6,1Y,Bond,532011.8776642501,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,16,10Y,CDS,120202.06322370225,EUR,AA+
CSR_NS_VEGA,Citi Group,2,10Y,CDS,44739.35093238145,USD,A-
CSR_NS_VEGA,Goldman Sachs,10,10Y,CDS,954606.8965643418,GBP,BBB+
CSR_NS_VEGA,JP Morgan,12,10Y,Bond,205131.34409424567,EUR,BBB+
CSR_NS_VEGA,Citi Group,15,10Y,Bond,831160.2211657937,GBP,A-
CSR_NS_VEGA,JP Morgan,12,5Y,CDS,26931.153960212945,USD,BBB+
CSR_NS_VEGA,JP Morgan,12,5Y,Bond,330069.5866156865,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,2,1Y,CDS,364466.3217414481,GBP,BBB+
CSR_NS_VEGA,JP Morgan,16,10Y,Bond,544350.6393537829,USD,BBB+
CSR_NS_VEGA,Citi Group,9,1Y,CDS,690615.1836031006,GBP,A-
CSR_NS_VEGA,JP Morgan,7,10Y,CDS,983120.6053412607,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,11,10Y,Bond,653787.5040730118,USD,BBB+
CSR_NS_VEGA,Goldman Sachs,4,10Y,CDS,68810.367816527,GBP,A-
CSR_NS_VEGA,JP Morgan,11,1Y,CDS,903735.3468008987,USD,A-
CSR_NS_VEGA,Citi Group,7,5Y,CDS,793917.6468600099,EUR,AA+
CSR_NS_VEGA,Goldman Sachs,18,1Y,CDS,341168.7384412477,EUR,A-
CSR_NS_VEGA,Citi Group,3,1Y,CDS,371648.0508442955,EUR,BBB+
CSR_NS_VEGA,Goldman Sachs,8,5Y,CDS,864859.2061596813,GBP,AA+
CSR_NS_VEGA,JP Morgan,17,1Y,CDS,876609.3451655421,USD,AA+
CSR_NS_VEGA,Goldman Sachs,6,5Y,Bond,125719.28538470548,EUR,AA+
CSR_NS_VEGA,Citi Group,3,1Y,CDS,431670.5253854423,GBP,BBB+
CSR_NS_VEGA,Citi Group,6,10Y,Bond,571842.344516484,GBP,A-
CSR_NS_VEGA,Citi Group,15,1Y,CDS,147530.7414682724,USD,BBB+
CSR_NS_VEGA,Citi Group,16,1Y,Bond,207702.3284371534,USD,BBB+
CSR_NS_VEGA,JP Morgan,8,10Y,CDS,634500.1634501993,USD,BBB+
CSR_NS_VEGA,Citi Group,13,1Y,Bond,308476.0479742073,USD,AA+
CSR_NS_VEGA,Citi Group,6,10Y,CDS,982973.1321624451,USD,A-
CSR_NS_VEGA,Goldman Sachs,10,10Y,CDS,412213.6967664133,GBP,AA+
CSR_NS_VEGA,Citi Group,6,5Y,CDS,731531.6483224544,GBP,AA+
CSR_NS_VEGA,JP Morgan,2,10Y,CDS,832839.8894906497,USD,A-
CSR_NS_VEGA,Citi Group,3,1Y,CDS,33873.64433572705,GBP,A-
CSR_NS_VEGA,Citi Group,12,1Y,CDS,408040.9412486277,USD,AA+
CSR_NS_VEGA,Citi Group,9,10Y,CDS,387647.55609840486,USD,BBB+
CSR_NS_VEGA,Citi Group,16,5Y,CDS,583857.7461299604,USD,AA+
CSR_NS_VEGA,Citi Group,18,1Y,CDS,75861.42066632652,GBP,A-
CSR_NS_VEGA,Citi Group,4,10Y,Bond,618302.091643937,EUR,BBB+
CSR_NS_VEGA,Citi Group,17,10Y,CDS,492026.7428615937,EUR,A-
CSR_NS_VEGA,Citi Group,6,5Y,CDS,238818.16142445756,GBP,A-
CSR_NS_VEGA,Citi Group,10,1Y,Bond,33727.12786293621,GBP,BBB+
CSR_NS_VEGA,Goldman Sachs,6,1Y,CDS,195603.4412710159,EUR,BBB+
