RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency,CreditQuality
CSR_NS_CURVATURE,JP Morgan,8,RW3,CDS,543500.3269656104,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,4,RW1,CDS,259614.08398179073,USD,A-
CSR_NS_CURVATURE,Citi Group,16,RW2,Bond,707153.7925780179,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,12,RW1,CDS,731601.774554738,EUR,BBB+
CSR_NS_CURVATURE,Goldman Sachs,6,RW3,CDS,250833.33464776885,USD,BBB+
CSR_NS_CURVATURE,Goldman Sachs,5,RW2,CDS,684850.6900438296,USD,A-
CSR_NS_CURVATURE,JP Morgan,1,RW3,Bond,402507.21684803144,GBP,AA+
CSR_NS_CURVATURE,Citi Group,11,RW1,Bond,844770.3302088149,USD,A-
CSR_NS_CURVATURE,Citi Group,5,RW2,Bond,436391.76992125594,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,18,RW2,Bond,22064.137896459346,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,9,RW1,CDS,198769.52823088656,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,17,RW2,CDS,248462.37982137746,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,16,RW1,Bond,409871.03625647206,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,14,RW3,CDS,316954.88225671917,USD,A-
CSR_NS_CURVATURE,Citi Group,8,RW2,CDS,864910.4890681816,GBP,AA+
CSR_NS_CURVATURE,Citi Group,16,RW1,Bond,906445.0054723261,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,18,RW2,CDS,665329.683424828,GBP,A-
CSR_NS_CURVATURE,JP Morgan,6,RW2,Bond,537822.997614808,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,14,RW2,CDS,258246.36448903507,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,8,RW3,CDS,773640.3853609613,USD,BBB+
CSR_NS_CURVATURE,Citi Group,12,RW3,CDS,29781.217561253776,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,14,RW3,Bond,786995.7576028457,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,2,RW1,Bond,299450.26328924816,GBP,AA+
CSR_NS_CURVATURE,Citi Group,16,RW3,Bond,91670.48126824116,GBP,AA+
CSR_NS_CURVATURE,Citi Group,12,RW2,CDS,76912.77007041487,GBP,A-
CSR_NS_CURVATURE,Citi Group,3,RW1,Bond,968245.0077655192,GBP,A-
CSR_NS_CURVATURE,Citi Group,14,RW2,Bond,222841.72596902115,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,8,RW1,CDS,762284.5195973783,EUR,BBB+
CSR_NS_CURVATURE,Goldman Sachs,5,RW3,CDS,385073.9456125324,EUR,A-
CSR_NS_CURVATURE,Citi Group,5,RW2,Bond,762935.1984771935,EUR,BBB+
CSR_NS_CURVATURE,Goldman Sachs,13,RW1,Bond,609592.377001411,GBP,A-
CSR_NS_CURVATURE,Citi Group,15,RW1,Bond,911823.389372452,USD,A-
CSR_NS_CURVATURE,Citi Group,9,RW2,Bond,709031.2140957547,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,10,RW3,CDS,466650.9915161667,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,8,RW1,CDS,733100.8116534932,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,8,RW2,Bond,428902.5511035367,EUR,BBB+
CSR_NS_CURVATURE,JP Morgan,4,RW3,Bond,737009.5730364606,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,15,RW2,CDS,276811.47055356245,USD,AA+
CSR_NS_CURVATURE,Citi Group,18,RW2,CDS,96294.79907120376,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,11,RW1,CDS,250894.74788159292,EUR,A-
CSR_NS_CURVATURE,Citi Group,6,RW2,Bond,694588.6403122505,USD,A-
CSR_NS_CURVATURE,JP Morgan,6,RW3,CDS,335194.4661113602,GBP,AA+
CSR_NS_CURVATURE,Citi Group,7,RW3,Bond,610704.1361766446,USD,A-
CSR_NS_CURVATURE,JP Morgan,16,RW3,CDS,338363.541860457,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,8,RW3,Bond,387910.29808009375,USD,AA+
CSR_NS_CURVATURE,JP Morgan,11,RW3,Bond,821085.2161276053,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,16,RW3,Bond,705890.4352844075,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,2,RW1,Bond,731731.98086261,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,2,RW2,Bond,812707.633520791,USD,AA+
CSR_NS_CURVATURE,JP Morgan,5,RW3,CDS,484580.82005669374,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,3,RW3,Bond,903146.1073635923,USD,AA+
CSR_NS_CURVATURE,Citi Group,5,RW2,CDS,560581.6511512471,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,1,RW1,CDS,479027.19550935907,EUR,A-
CSR_NS_CURVATURE,Citi Group,2,RW1,CDS,726337.4493288262,USD,A-
CSR_NS_CURVATURE,JP Morgan,14,RW3,Bond,94256.74493578069,EUR,AA+
CSR_NS_CURVATURE,Goldman Sachs,1,RW3,CDS,348710.00859737134,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,11,RW1,CDS,284876.8224065844,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,10,RW3,Bond,794795.8051092009,EUR,BBB+
CSR_NS_CURVATURE,JP Morgan,13,RW3,CDS,583551.6369864624,USD,A-
CSR_NS_CURVATURE,JP Morgan,17,RW3,CDS,385469.20306476805,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,5,RW2,Bond,752497.3358532848,USD,A-
CSR_NS_CURVATURE,Citi Group,8,RW3,Bond,849098.4064392687,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,5,RW2,CDS,950561.8409893292,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,9,RW2,Bond,753575.9692751418,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,15,RW1,CDS,129985.39372255588,EUR,A-
CSR_NS_CURVATURE,Citi Group,12,RW1,Bond,788673.507193377,EUR,BBB+
CSR_NS_CURVATURE,Citi Group,16,RW1,Bond,123512.39960211105,USD,AA+
CSR_NS_CURVATURE,Citi Group,11,RW2,CDS,820691.124519142,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,3,RW3,CDS,61899.53946443115,GBP,BBB+
CSR_NS_CURVATURE,Citi Group,8,RW2,Bond,860268.1145911977,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,11,RW1,CDS,84033.69415514276,EUR,BBB+
CSR_NS_CURVATURE,JP Morgan,16,RW3,Bond,969270.5209357085,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,14,RW2,CDS,530739.1295278261,USD,BBB+
CSR_NS_CURVATURE,Citi Group,6,RW3,Bond,602053.8547998982,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,6,RW2,CDS,458607.92412518273,USD,AA+
CSR_NS_CURVATURE,Citi Group,14,RW2,CDS,967906.0111052591,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,8,RW3,Bond,948412.3371715039,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,16,RW2,CDS,662706.3418828379,EUR,AA+
CSR_NS_CURVATURE,Goldman Sachs,2,RW1,Bond,614468.064539891,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,15,RW2,CDS,579658.382425355,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,5,RW2,Bond,366241.6478170822,EUR,BBB+
CSR_NS_CURVATURE,Goldman Sachs,12,RW2,Bond,356116.93749387783,EUR,AA+
CSR_NS_CURVATURE,Citi Group,6,RW3,Bond,57019.082207439365,GBP,A-
CSR_NS_CURVATURE,JP Morgan,4,RW2,Bond,242777.9082279012,USD,AA+
CSR_NS_CURVATURE,JP Morgan,1,RW1,Bond,920079.9496958709,USD,A-
CSR_NS_CURVATURE,JP Morgan,11,RW2,Bond,68169.07836778808,GBP,AA+
CSR_NS_CURVATURE,Citi Group,11,RW2,CDS,187126.06894295366,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,6,RW2,Bond,278679.78988411144,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,7,RW3,CDS,721051.66015602,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,14,RW2,CDS,942365.4871214933,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,13,RW1,CDS,281255.4059675837,EUR,A-
CSR_NS_CURVATURE,JP Morgan,9,RW3,Bond,606758.0065522881,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,18,RW3,CDS,502883.28897278005,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,10,RW3,Bond,38058.18864047038,USD,AA+
CSR_NS_CURVATURE,Citi Group,15,RW3,Bond,769947.6071031811,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,8,RW2,Bond,817935.309896861,EUR,AA+
CSR_NS_CURVATURE,Citi Group,18,RW1,Bond,382322.34391290566,USD,BBB+
CSR_NS_CURVATURE,Citi Group,6,RW1,CDS,600252.288767955,USD,AA+
CSR_NS_CURVATURE,JP Morgan,9,RW3,CDS,757755.9313496922,USD,A-
CSR_NS_CURVATURE,Citi Group,3,RW1,Bond,654559.3550106116,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,12,RW3,Bond,183302.89998954727,USD,BBB+
CSR_NS_CURVATURE,Goldman Sachs,4,RW1,CDS,161337.764596967,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,17,RW3,CDS,252445.27539242827,USD,A-
CSR_NS_CURVATURE,Citi Group,5,RW2,Bond,478044.36643347226,USD,A-
CSR_NS_CURVATURE,JP Morgan,5,RW3,CDS,53089.3952323853,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,5,RW1,Bond,970688.5269890805,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,9,RW1,Bond,155784.4039851495,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,14,RW3,CDS,450988.52249363705,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,10,RW1,Bond,992560.2431540429,GBP,BBB+
CSR_NS_CURVATURE,Citi Group,3,RW1,CDS,717492.1524234436,EUR,A-
CSR_NS_CURVATURE,Citi Group,1,RW1,CDS,115816.85538295149,USD,AA+
CSR_NS_CURVATURE,Citi Group,1,RW1,CDS,444281.5256208939,EUR,BBB+
CSR_NS_CURVATURE,Citi Group,6,RW1,CDS,700960.0377210341,EUR,A-
CSR_NS_CURVATURE,JP Morgan,17,RW1,Bond,936326.1296313053,GBP,A-
CSR_NS_CURVATURE,JP Morgan,2,RW3,CDS,133373.66198030338,USD,AA+
CSR_NS_CURVATURE,JP Morgan,1,RW1,CDS,349966.44571358926,EUR,A-
CSR_NS_CURVATURE,JP Morgan,9,RW1,Bond,908066.3717736688,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,8,RW1,CDS,620910.9810516798,EUR,A-
CSR_NS_CURVATURE,Citi Group,3,RW3,CDS,299961.37419772765,GBP,BBB+
CSR_NS_CURVATURE,Citi Group,15,RW2,Bond,350317.77215229947,EUR,A-
CSR_NS_CURVATURE,Citi Group,13,RW2,Bond,877937.2054229398,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,6,RW3,Bond,556146.0993049395,USD,AA+
CSR_NS_CURVATURE,Citi Group,7,RW1,Bond,972213.867679301,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,2,RW3,CDS,130862.75747375515,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,17,RW2,CDS,987042.9804611593,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,1,RW1,CDS,766575.8193046704,USD,A-
CSR_NS_CURVATURE,JP Morgan,2,RW1,Bond,802675.0769992132,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,18,RW2,CDS,838928.264797952,EUR,BBB+
CSR_NS_CURVATURE,Goldman Sachs,1,RW2,CDS,138095.8769377796,USD,BBB+
CSR_NS_CURVATURE,Citi Group,2,RW1,Bond,488374.47193546087,USD,A-
CSR_NS_CURVATURE,Citi Group,1,RW1,Bond,383872.64572589746,USD,AA+
CSR_NS_CURVATURE,Citi Group,18,RW2,CDS,81561.05638015884,USD,A-
CSR_NS_CURVATURE,JP Morgan,3,RW2,Bond,121080.12160322882,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,6,RW2,Bond,287216.09950409166,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,16,RW2,Bond,375703.73780804937,EUR,BBB+
CSR_NS_CURVATURE,Goldman Sachs,12,RW1,Bond,574771.830828012,USD,AA+
CSR_NS_CURVATURE,JP Morgan,2,RW1,CDS,495866.6901036401,GBP,A-
CSR_NS_CURVATURE,JP Morgan,3,RW2,Bond,323875.96155054925,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,17,RW1,Bond,825740.3573791254,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,12,RW1,CDS,772243.4910156267,EUR,AA+
CSR_NS_CURVATURE,Citi Group,9,RW2,CDS,251272.28420276495,GBP,A-
CSR_NS_CURVATURE,JP Morgan,11,RW3,Bond,167313.13789038255,USD,AA+
CSR_NS_CURVATURE,Citi Group,6,RW1,CDS,683885.4254073574,USD,A-
CSR_NS_CURVATURE,JP Morgan,1,RW2,Bond,347047.2965307162,GBP,A-
CSR_NS_CURVATURE,Citi Group,4,RW2,CDS,642338.3012515162,USD,BBB+
CSR_NS_CURVATURE,Citi Group,6,RW1,Bond,497873.1558678288,EUR,BBB+
CSR_NS_CURVATURE,JP Morgan,8,RW3,CDS,475448.03385507985,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,11,RW3,Bond,637843.998985904,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,4,RW3,CDS,427686.5963399293,EUR,A-
CSR_NS_CURVATURE,JP Morgan,6,RW3,Bond,671475.9671923396,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,15,RW1,Bond,976767.432977397,USD,AA+
CSR_NS_CURVATURE,JP Morgan,14,RW3,Bond,390562.2182259628,USD,BBB+
CSR_NS_CURVATURE,Goldman Sachs,5,RW3,CDS,365434.895499626,EUR,A-
CSR_NS_CURVATURE,JP Morgan,16,RW1,CDS,742101.4473095037,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,8,RW2,CDS,809611.2009436256,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,15,RW3,CDS,955292.5319261332,USD,AA+
CSR_NS_CURVATURE,Citi Group,3,RW3,CDS,730934.7152866405,USD,AA+
CSR_NS_CURVATURE,JP Morgan,5,RW2,CDS,906877.037511816,EUR,AA+
CSR_NS_CURVATURE,Citi Group,18,RW3,CDS,952357.492616125,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,18,RW1,CDS,365794.42203228606,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,2,RW1,Bond,260052.7812015704,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,2,RW2,CDS,945480.665831456,USD,AA+
CSR_NS_CURVATURE,JP Morgan,1,RW1,Bond,980769.2621228668,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,16,RW1,CDS,13547.200191524993,EUR,BBB+
CSR_NS_CURVATURE,JP Morgan,16,RW2,Bond,60573.891867682265,USD,A-
CSR_NS_CURVATURE,Citi Group,11,RW2,CDS,365160.26010608,USD,A-
CSR_NS_CURVATURE,Citi Group,11,RW2,CDS,612410.1352324974,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,14,RW1,Bond,194608.14533860792,EUR,AA+
CSR_NS_CURVATURE,Citi Group,7,RW3,Bond,884421.9227041043,EUR,BBB+
CSR_NS_CURVATURE,Citi Group,5,RW2,Bond,40112.10161044684,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,3,RW2,Bond,574515.0996901279,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,7,RW1,Bond,513251.507120474,GBP,AA+
CSR_NS_CURVATURE,Citi Group,13,RW3,Bond,574236.8661290723,EUR,BBB+
CSR_NS_CURVATURE,Goldman Sachs,11,RW2,CDS,298263.12176033284,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,8,RW3,Bond,780995.3136039928,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,14,RW3,CDS,366974.13627153705,GBP,A-
CSR_NS_CURVATURE,JP Morgan,3,RW1,CDS,610776.2623010471,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,16,RW2,Bond,254759.43540929622,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,15,RW3,CDS,433759.9038958705,EUR,AA+
CSR_NS_CURVATURE,Citi Group,4,RW3,CDS,657701.4718731041,EUR,BBB+
CSR_NS_CURVATURE,Citi Group,1,RW3,Bond,821973.8792671186,EUR,BBB+
CSR_NS_CURVATURE,Citi Group,13,RW3,CDS,865663.4664409009,USD,AA+
CSR_NS_CURVATURE,JP Morgan,4,RW2,Bond,936185.9818949271,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,6,RW1,CDS,283928.5836985807,USD,AA+
CSR_NS_CURVATURE,JP Morgan,1,RW3,Bond,976372.8318482013,EUR,AA+
CSR_NS_CURVATURE,Citi Group,12,RW1,CDS,201050.98040235144,GBP,AA+
CSR_NS_CURVATURE,Citi Group,14,RW2,Bond,980464.8870858124,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,10,RW2,Bond,866924.0396849607,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,11,RW3,CDS,995660.190143018,EUR,A-
CSR_NS_CURVATURE,JP Morgan,16,RW3,Bond,221371.69412659502,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,2,RW1,CDS,239269.97077797053,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,2,RW2,Bond,298012.25532131386,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,11,RW3,CDS,797581.9221390801,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,1,RW2,CDS,246225.3208268389,USD,BBB+
CSR_NS_CURVATURE,Goldman Sachs,6,RW2,CDS,819661.2708359859,USD,BBB+
CSR_NS_CURVATURE,Citi Group,13,RW3,Bond,226588.05041757182,USD,AA+
CSR_NS_CURVATURE,Citi Group,4,RW2,Bond,716685.2846633585,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,3,RW3,Bond,631590.4056115627,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,7,RW3,CDS,863845.3809344626,USD,BBB+
CSR_NS_CURVATURE,Goldman Sachs,5,RW1,Bond,862156.7377134518,USD,AA+
CSR_NS_CURVATURE,Citi Group,14,RW2,CDS,194423.5164642229,EUR,AA+
CSR_NS_CURVATURE,Goldman Sachs,8,RW3,Bond,183700.8532316299,EUR,AA+
CSR_NS_CURVATURE,Citi Group,7,RW3,CDS,704618.838925315,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,12,RW2,Bond,876828.9784184265,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,7,RW1,CDS,694010.6923149949,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,2,RW3,Bond,12843.086005896075,EUR,AA+
CSR_NS_CURVATURE,Goldman Sachs,15,RW2,CDS,238315.46175568982,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,11,RW3,Bond,56679.88919478788,GBP,A-
CSR_NS_CURVATURE,JP Morgan,9,RW2,Bond,347082.63465780247,EUR,BBB+
CSR_NS_CURVATURE,JP Morgan,2,RW3,CDS,112589.29875368591,EUR,BBB+
CSR_NS_CURVATURE,Citi Group,15,RW1,CDS,256848.70328673968,USD,A-
CSR_NS_CURVATURE,Citi Group,16,RW2,CDS,655687.0571139704,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,11,RW2,Bond,314674.8042437916,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,12,RW1,Bond,660758.0168319184,EUR,A-
CSR_NS_CURVATURE,Citi Group,3,RW1,CDS,572100.2793089643,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,6,RW3,Bond,576256.4519415115,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,16,RW2,CDS,656804.9052311903,USD,AA+
CSR_NS_CURVATURE,Citi Group,13,RW1,Bond,106176.7639455809,USD,A-
CSR_NS_CURVATURE,Citi Group,18,RW2,CDS,505051.2494119224,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,10,RW2,Bond,619887.267319878,USD,A-
CSR_NS_CURVATURE,JP Morgan,8,RW1,Bond,803693.6477176916,USD,BBB+
CSR_NS_CURVATURE,Citi Group,18,RW3,Bond,185913.2136189982,GBP,A-
CSR_NS_CURVATURE,Citi Group,4,RW2,CDS,617051.6119229168,GBP,AA+
CSR_NS_CURVATURE,Citi Group,18,RW1,Bond,843086.6320589609,EUR,AA+
CSR_NS_CURVATURE,Citi Group,2,RW2,Bond,662306.1159089328,GBP,A-
CSR_NS_CURVATURE,Citi Group,13,RW2,Bond,905568.8936719385,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,15,RW1,Bond,403988.0776715545,GBP,A-
CSR_NS_CURVATURE,Citi Group,17,RW2,CDS,961114.3112226521,EUR,A-
CSR_NS_CURVATURE,JP Morgan,6,RW3,Bond,916400.5079543397,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,10,RW3,Bond,81732.82182061275,GBP,AA+
CSR_NS_CURVATURE,JP Morgan,9,RW3,Bond,554406.9581831837,EUR,BBB+
CSR_NS_CURVATURE,Goldman Sachs,12,RW1,Bond,529400.9784946616,EUR,AA+
CSR_NS_CURVATURE,Citi Group,1,RW3,Bond,670581.6757825543,USD,AA+
CSR_NS_CURVATURE,Citi Group,13,RW1,CDS,297291.3858256138,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,10,RW3,Bond,239035.8719378783,GBP,A-
CSR_NS_CURVATURE,Citi Group,1,RW1,CDS,981517.4212987797,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,16,RW3,Bond,985134.0248885558,EUR,AA+
CSR_NS_CURVATURE,Goldman Sachs,1,RW1,Bond,154703.30044340427,GBP,AA+
CSR_NS_CURVATURE,Citi Group,3,RW2,Bond,954693.0391616354,USD,A-
CSR_NS_CURVATURE,JP Morgan,9,RW1,CDS,674263.2628897515,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,15,RW1,CDS,412924.4133956673,GBP,A-
CSR_NS_CURVATURE,Citi Group,3,RW2,Bond,125861.54500630555,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,11,RW3,Bond,852065.578568581,GBP,A-
CSR_NS_CURVATURE,JP Morgan,7,RW1,Bond,387197.5682043921,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,17,RW1,CDS,282793.8825918846,USD,AA+
CSR_NS_CURVATURE,Citi Group,4,RW3,CDS,293945.01512333413,USD,BBB+
CSR_NS_CURVATURE,Goldman Sachs,8,RW2,CDS,898076.9667503451,EUR,AA+
CSR_NS_CURVATURE,Goldman Sachs,11,RW2,Bond,622044.0360421005,EUR,A-
CSR_NS_CURVATURE,Citi Group,10,RW3,Bond,887496.7057205111,GBP,AA+
CSR_NS_CURVATURE,Citi Group,15,RW1,Bond,607051.5024625595,EUR,AA+
CSR_NS_CURVATURE,Citi Group,2,RW3,CDS,463066.3709605369,USD,AA+
CSR_NS_CURVATURE,JP Morgan,15,RW3,CDS,629775.8344278713,USD,BBB+
CSR_NS_CURVATURE,Goldman Sachs,14,RW2,CDS,791600.4300076592,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,9,RW3,Bond,382371.3227395428,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,15,RW1,CDS,374393.80741821637,GBP,A-
CSR_NS_CURVATURE,JP Morgan,2,RW3,CDS,781376.319085736,USD,BBB+
CSR_NS_CURVATURE,JP Morgan,4,RW2,Bond,85797.94272856244,EUR,AA+
CSR_NS_CURVATURE,Citi Group,10,RW1,Bond,782394.2680614071,USD,AA+
CSR_NS_CURVATURE,Citi Group,5,RW2,CDS,661718.3711816035,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,8,RW2,CDS,776644.0290631395,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,12,RW3,CDS,866710.3502661817,GBP,AA+
CSR_NS_CURVATURE,Citi Group,18,RW3,Bond,730407.7912947563,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,3,RW1,Bond,157629.76505887584,GBP,BBB+
CSR_NS_CURVATURE,Citi Group,15,RW3,Bond,344556.51848174137,EUR,BBB+
CSR_NS_CURVATURE,JP Morgan,2,RW3,CDS,237796.3272260911,USD,A-
CSR_NS_CURVATURE,JP Morgan,2,RW3,Bond,844052.6757339064,EUR,AA+
CSR_NS_CURVATURE,Citi Group,7,RW3,CDS,844632.5068149981,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,3,RW2,CDS,13930.360259615007,GBP,A-
CSR_NS_CURVATURE,Citi Group,17,RW3,Bond,946309.3625380675,GBP,A-
CSR_NS_CURVATURE,JP Morgan,18,RW2,CDS,473605.9654859046,GBP,AA+
CSR_NS_CURVATURE,Citi Group,4,RW2,Bond,748145.7261533072,GBP,A-
CSR_NS_CURVATURE,JP Morgan,8,RW1,CDS,271163.0903235353,USD,AA+
CSR_NS_CURVATURE,Goldman Sachs,10,RW1,CDS,206716.33198196837,GBP,A-
CSR_NS_CURVATURE,JP Morgan,7,RW1,Bond,36405.310612029294,EUR,A-
CSR_NS_CURVATURE,JP Morgan,8,RW2,CDS,766938.3219722857,GBP,AA+
CSR_NS_CURVATURE,Goldman Sachs,4,RW3,Bond,954240.2914001273,USD,BBB+
CSR_NS_CURVATURE,Citi Group,9,RW2,Bond,898315.5474908567,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,17,RW3,CDS,461188.09681716154,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,6,RW1,Bond,711034.5131828533,EUR,AA+
CSR_NS_CURVATURE,Goldman Sachs,16,RW2,CDS,954220.3648232388,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,17,RW2,CDS,780932.5748446913,USD,A-
CSR_NS_CURVATURE,Goldman Sachs,2,RW1,Bond,91028.52015206212,EUR,A-
CSR_NS_CURVATURE,Goldman Sachs,12,RW2,Bond,993752.1329894658,EUR,BBB+
CSR_NS_CURVATURE,Citi Group,17,RW3,Bond,652379.3320798367,USD,A-
CSR_NS_CURVATURE,JP Morgan,4,RW3,Bond,559758.9568939804,EUR,A-
CSR_NS_CURVATURE,JP Morgan,12,RW3,Bond,30228.86775529882,GBP,BBB+
CSR_NS_CURVATURE,Citi Group,6,RW2,Bond,588481.7903181108,EUR,BBB+
CSR_NS_CURVATURE,Citi Group,6,RW1,CDS,29601.815222042125,USD,BBB+
CSR_NS_CURVATURE,Citi Group,1,RW2,Bond,213526.33473985604,EUR,AA+
CSR_NS_CURVATURE,JP Morgan,10,RW3,Bond,127314.85814425243,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,15,RW3,Bond,708213.4303232783,GBP,BBB+
CSR_NS_CURVATURE,JP Morgan,14,RW3,Bond,859152.6628268746,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,16,RW1,CDS,323036.96879783145,EUR,BBB+
CSR_NS_CURVATURE,JP Morgan,5,RW2,CDS,975839.6534039141,USD,BBB+
CSR_NS_CURVATURE,Goldman Sachs,3,RW2,Bond,486335.21006873756,GBP,A-
CSR_NS_CURVATURE,Citi Group,5,RW2,Bond,854519.2780716898,GBP,A-
CSR_NS_CURVATURE,Goldman Sachs,15,RW3,Bond,356482.6356451003,GBP,BBB+
CSR_NS_CURVATURE,Goldman Sachs,8,RW3,Bond,922610.9334782012,GBP,A-
